|step|customer|age|gender|zipcodeOri|merchant|zipMerchant|category|amount|fraud
411971|130|'C1117403153'|'5'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|333.16|1
502720|155|'C1117403153'|'5'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|707.09|1
522006|160|'C1120165888'|'2'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|660.17|1
554092|169|'C1122303126'|'4'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|400.97|1
50408|19|'C1122835446'|'2'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|175.68|1
288135|95|'C1122835446'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|94.68|1
228605|77|'C1124449361'|'6'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|456.21|1
268315|89|'C1124449361'|'6'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|371.37|1
462624|144|'C1124718683'|'0'|'M'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|180.2|1
587478|178|'C1124718683'|'0'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|416.56|1
318542|103|'C1125132707'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|480.03|1
327770|106|'C1125132707'|'3'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|600.4|1
485080|150|'C1125132707'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|132.41|1
18473|7|'C1125717761'|'5'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|4046.65|1
120251|43|'C1125717761'|'5'|'M'|'28007'|'M480139044'|'28007'|'es_health'|788.44|1
271600|90|'C1125717761'|'5'|'M'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|318.22|1
324944|105|'C1125717761'|'5'|'M'|'28007'|'M840466850'|'28007'|'es_tech'|310.76|1
318681|104|'C1126112663'|'4'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|26.43|1
103567|37|'C1127069069'|'2'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|317.01|1
104605|38|'C1127069069'|'2'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|298.3|1
117088|42|'C1127069069'|'2'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|9.76|1
138681|49|'C1127069069'|'2'|'F'|'28007'|'M857378720'|'28007'|'es_hotelservices'|253.29|1
144326|51|'C1127069069'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|99.52|1
363257|116|'C1127069069'|'2'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|158.23|1
381022|121|'C1127069069'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|357.79|1
432525|136|'C1127069069'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|85.74|1
297151|97|'C1129737137'|'6'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|1850.62|1
44708|17|'C1131883667'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|698.77|1
248826|83|'C1131883667'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|195.88|1
523467|160|'C1131883667'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|531.32|1
253163|84|'C1132392725'|'2'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|594.71|1
80584|30|'C1134229140'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|1017.54|1
131500|47|'C1134229140'|'3'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|2855.07|1
52196|20|'C1134333439'|'3'|'M'|'28007'|'M1294758098'|'28007'|'es_leisure'|307.86|1
94824|34|'C1134333439'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|257.1|1
203498|69|'C1134333439'|'3'|'M'|'28007'|'M855959430'|'28007'|'es_hyper'|182.74|1
152063|53|'C1134533551'|'4'|'M'|'28007'|'M2122776122'|'28007'|'es_home'|1102.37|1
178237|62|'C1136643517'|'5'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|432.43|1
195782|67|'C1136643517'|'5'|'M'|'28007'|'M480139044'|'28007'|'es_health'|224.88|1
267529|89|'C1136643517'|'5'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|3843.72|1
558252|170|'C1136643517'|'5'|'M'|'28007'|'M480139044'|'28007'|'es_health'|37.68|1
409212|129|'C1136761152'|'1'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|547.64|1
570390|173|'C1136761152'|'1'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|87.04|1
580046|176|'C1136761152'|'1'|'M'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|379.11|1
137875|49|'C1142118359'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|3.93|1
165622|58|'C1142118359'|'3'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|6163.01|1
175472|61|'C1142118359'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|350.38|1
203260|69|'C1142118359'|'3'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|286.6|1
213296|72|'C1142118359'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|90.22|1
361987|116|'C1142118359'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|166.4|1
467839|145|'C1142118359'|'3'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|5538.92|1
474684|147|'C1142118359'|'3'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|378.43|1
159352|56|'C1142956269'|'4'|'M'|'28007'|'M692898500'|'28007'|'es_health'|411.01|1
2677|1|'C1143401925'|'1'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|329.13|1
17970|7|'C1143401925'|'1'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|4.5|1
72870|27|'C1143401925'|'1'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|501.77|1
88010|32|'C1143401925'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|86.43|1
122456|44|'C1143401925'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|263.92|1
188689|65|'C1143401925'|'1'|'F'|'28007'|'M857378720'|'28007'|'es_hotelservices'|376.52|1
240580|81|'C1143401925'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|660.76|1
350914|113|'C1143401925'|'1'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|499.64|1
380976|121|'C1143401925'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|345.88|1
485802|150|'C1143401925'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|185.17|1
577985|175|'C1143401925'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|51.69|1
105130|38|'C11453786'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|263.47|1
147798|52|'C11453786'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|369.23|1
152552|53|'C1147973334'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|138.44|1
436833|137|'C1147973334'|'2'|'F'|'28007'|'M840466850'|'28007'|'es_tech'|922.16|1
387996|123|'C1148635270'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|173.28|1
185978|64|'C1148772789'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|406.05|1
311175|101|'C1148772789'|'4'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|137.85|1
314271|102|'C1148772789'|'4'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|307.92|1
575928|174|'C1148772789'|'4'|'M'|'28007'|'M840466850'|'28007'|'es_tech'|913.52|1
229932|77|'C1149893807'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|506.64|1
130570|46|'C1151600429'|'2'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|289.84|1
342704|110|'C1151600429'|'2'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|28.63|1
16517|6|'C1152092987'|'3'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|925.66|1
229602|77|'C1152092987'|'3'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|316.81|1
491638|152|'C1152092987'|'3'|'M'|'28007'|'M2080407379'|'28007'|'es_travel'|2266.75|1
557502|170|'C1153569753'|'4'|'F'|'28007'|'M547558035'|'28007'|'es_fashion'|424.97|1
162604|57|'C1154631581'|'5'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|192.53|1
202904|69|'C1154631581'|'5'|'M'|'28007'|'M480139044'|'28007'|'es_health'|121.29|1
533172|163|'C1155259690'|'2'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|186.42|1
16423|6|'C115540448'|'5'|'F'|'28007'|'M2080407379'|'28007'|'es_travel'|5070.57|1
146132|51|'C115540448'|'5'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|274.26|1
151464|53|'C115540448'|'5'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|735.39|1
155978|54|'C115540448'|'5'|'F'|'28007'|'M480139044'|'28007'|'es_health'|397.02|1
427816|134|'C115540448'|'5'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|246.81|1
471117|146|'C115603187'|'4'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|8.7|1
351946|113|'C1156399058'|'5'|'M'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|286.04|1
416115|131|'C1156745710'|'1'|'M'|'28007'|'M480139044'|'28007'|'es_health'|299.75|1
144875|51|'C1156808163'|'3'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|232.13|1
318065|103|'C1156808163'|'3'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|579.6|1
325820|106|'C1156808163'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|656.13|1
476067|148|'C1156808163'|'3'|'M'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|279.12|1
375237|120|'C1158029630'|'4'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|474.97|1
472112|146|'C1158029630'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|228.64|1
277682|92|'C1158875335'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|679.44|1
285228|94|'C1159034982'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|263.2|1
161380|56|'C1159279360'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|292.35|1
177944|61|'C1159406873'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|131.52|1
469702|146|'C1159406873'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|766.41|1
113858|41|'C1160118068'|'2'|'M'|'28007'|'M857378720'|'28007'|'es_hotelservices'|891.17|1
213844|73|'C1160118068'|'2'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|4583.23|1
434|0|'C1160421902'|'3'|'M'|'28007'|'M857378720'|'28007'|'es_hotelservices'|176.32|1
53059|20|'C1160421902'|'3'|'M'|'28007'|'M857378720'|'28007'|'es_hotelservices'|374.58|1
174022|60|'C1160421902'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|420.37|1
206403|70|'C1160421902'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|415.79|1
30954|12|'C1163388474'|'2'|'F'|'28007'|'M923029380'|'28007'|'es_home'|574.46|1
64721|24|'C1163388474'|'2'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|145.87|1
79003|29|'C1163388474'|'2'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|953.85|1
110100|39|'C1163388474'|'2'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|195.81|1
130300|46|'C1163388474'|'2'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|191.41|1
168730|59|'C1163388474'|'2'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|3881.78|1
180258|62|'C1163388474'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|713.98|1
199274|68|'C1163388474'|'2'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|286.28|1
237568|80|'C1163388474'|'2'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|121.05|1
237836|80|'C1163388474'|'2'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|418.37|1
259682|86|'C1163388474'|'2'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|155.04|1
276250|91|'C1163388474'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|548.79|1
286746|94|'C1163388474'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|414.87|1
369455|118|'C1163388474'|'2'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|162.4|1
371132|118|'C1163388474'|'2'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|30.74|1
377894|120|'C1163388474'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|165.73|1
398943|126|'C1163388474'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|398.25|1
399137|126|'C1163388474'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|163.7|1
439166|137|'C1163388474'|'2'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|2546.2|1
503095|155|'C1163388474'|'2'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|640.55|1
46596|17|'C1163635747'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|1167.7|1
233532|78|'C1163635747'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|414.06|1
456705|142|'C1163635747'|'4'|'M'|'28007'|'M2122776122'|'28007'|'es_home'|521.23|1
456764|142|'C1163635747'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|336.15|1
537977|164|'C1163635747'|'4'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|2439.09|1
560807|170|'C1163635747'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|282.41|1
219392|74|'C1165343027'|'4'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|147.15|1
241937|81|'C1165343027'|'4'|'M'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|313.18|1
267454|89|'C1165343027'|'4'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|211.1|1
302997|99|'C1165343027'|'4'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|745.59|1
490905|152|'C1165343027'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|362.27|1
492693|152|'C1165343027'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|111.27|1
498041|153|'C1165343027'|'4'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|209.07|1
360140|115|'C1166075201'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|462.37|1
28492|11|'C1166337448'|'3'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|275.82|1
30822|12|'C1166337448'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|137.72|1
30823|12|'C1166337448'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|133.78|1
37056|14|'C1166337448'|'3'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|971.32|1
50337|19|'C1166337448'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|841.53|1
199735|68|'C1170049298'|'5'|'F'|'28007'|'M480139044'|'28007'|'es_health'|15.06|1
162605|57|'C117112395'|'3'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|270.96|1
202353|69|'C117112395'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|103.68|1
492387|152|'C117112395'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|261.56|1
589085|178|'C117112395'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|206.16|1
1984|0|'C1171622243'|'5'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|189.22|1
351035|113|'C1171622243'|'5'|'M'|'28007'|'M857378720'|'28007'|'es_hotelservices'|419.02|1
414303|131|'C1171622243'|'5'|'M'|'28007'|'M855959430'|'28007'|'es_hyper'|238.07|1
422773|133|'C1171622243'|'5'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|566.61|1
5703|2|'C1173530601'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|283.25|1
11913|4|'C1173530601'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|475.9|1
26284|10|'C1173530601'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|703.95|1
165534|57|'C1173530601'|'2'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|48.27|1
303394|99|'C1173530601'|'2'|'M'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|114.12|1
380073|121|'C1173530601'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|110.83|1
533200|163|'C1173530601'|'2'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|393.62|1
3009|1|'C1174735331'|'3'|'F'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|1041.31|1
63843|24|'C1174735331'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|453.7|1
313759|102|'C1174735331'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|490.65|1
167806|58|'C1175419672'|'2'|'M'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|197.97|1
125567|45|'C1175684338'|'2'|'M'|'28007'|'M923029380'|'28007'|'es_home'|421.39|1
251148|84|'C1175684338'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|353.62|1
2414|0|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|142.86|1
35030|13|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|350.0|1
38189|14|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|226.55|1
44418|17|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|1021.5|1
48406|18|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|553.51|1
51525|19|'C1175850429'|'4'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|26.48|1
53357|20|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|273.02|1
54457|20|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|213.92|1
55123|21|'C1175850429'|'4'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|1182.85|1
56858|21|'C1175850429'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|271.61|1
60042|22|'C1175850429'|'4'|'M'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|182.34|1
62201|23|'C1175850429'|'4'|'M'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|327.05|1
65497|24|'C1175850429'|'4'|'M'|'28007'|'M840466850'|'28007'|'es_tech'|570.07|1
68075|25|'C1175850429'|'4'|'M'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|218.76|1
69605|26|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|61.03|1
69838|26|'C1175850429'|'4'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|381.62|1
72920|27|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|267.62|1
73558|27|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|426.05|1
74659|27|'C1175850429'|'4'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|381.08|1
74827|28|'C1175850429'|'4'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|1777.02|1
75760|28|'C1175850429'|'4'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|172.33|1
77400|28|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|176.84|1
79595|29|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|425.49|1
83666|31|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|357.56|1
83725|31|'C1175850429'|'4'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|586.14|1
84371|31|'C1175850429'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|517.95|1
85005|31|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|433.33|1
85840|31|'C1175850429'|'4'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|95.11|1
91132|33|'C1175850429'|'4'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|319.96|1
92193|33|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|34.65|1
97339|35|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|1150.44|1
101524|37|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|926.06|1
110621|40|'C1175850429'|'4'|'M'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|201.54|1
110716|40|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|450.9|1
113603|41|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|4.99|1
114324|41|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|270.04|1
117783|42|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|369.49|1
118586|42|'C1175850429'|'4'|'M'|'28007'|'M1294758098'|'28007'|'es_leisure'|239.14|1
120960|43|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|471.85|1
128601|46|'C1175850429'|'4'|'M'|'28007'|'M2122776122'|'28007'|'es_home'|887.06|1
132161|47|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|279.71|1
138769|49|'C1175850429'|'4'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|2404.51|1
138986|49|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|81.15|1
141961|50|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|520.77|1
150194|53|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|291.57|1
160531|56|'C1175850429'|'4'|'M'|'28007'|'M547558035'|'28007'|'es_fashion'|144.85|1
167178|58|'C1175850429'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|23.63|1
169135|59|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|5.74|1
174503|60|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|942.45|1
179522|62|'C1175850429'|'4'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|93.4|1
179523|62|'C1175850429'|'4'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|3668.78|1
185404|64|'C1175850429'|'4'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|1588.74|1
186009|64|'C1175850429'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|272.32|1
189340|65|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|208.53|1
216045|73|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|557.25|1
224186|76|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|444.55|1
231366|78|'C1175850429'|'4'|'M'|'28007'|'M50039827'|'28007'|'es_health'|163.02|1
239869|80|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|885.08|1
272694|90|'C1175850429'|'4'|'M'|'28007'|'M547558035'|'28007'|'es_fashion'|191.43|1
279818|92|'C1175850429'|'4'|'M'|'28007'|'M923029380'|'28007'|'es_home'|1042.91|1
280173|92|'C1175850429'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|408.44|1
282815|93|'C1175850429'|'4'|'M'|'28007'|'M923029380'|'28007'|'es_home'|1314.75|1
298261|98|'C1175850429'|'4'|'M'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|76.25|1
312128|102|'C1175850429'|'4'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|192.24|1
312811|102|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|402.32|1
323667|105|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|1139.04|1
349331|112|'C1175850429'|'4'|'M'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|111.6|1
364222|116|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|225.35|1
375454|120|'C1175850429'|'4'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|219.01|1
406677|128|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|106.66|1
427799|134|'C1175850429'|'4'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|302.59|1
429926|135|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|197.38|1
431476|135|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|620.77|1
432458|136|'C1175850429'|'4'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|209.88|1
444828|139|'C1175850429'|'4'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|341.88|1
454365|142|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|1658.57|1
454487|142|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|858.85|1
514506|158|'C1175850429'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|193.87|1
522200|160|'C1175850429'|'4'|'M'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|400.94|1
531265|162|'C1175850429'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|677.13|1
543181|166|'C1175850429'|'4'|'M'|'28007'|'M923029380'|'28007'|'es_home'|78.96|1
565054|172|'C1175850429'|'4'|'M'|'28007'|'M855959430'|'28007'|'es_hyper'|33.59|1
532572|163|'C1177926954'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|210.05|1
271601|90|'C1179217322'|'5'|'F'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|153.28|1
505972|156|'C1179217322'|'5'|'F'|'28007'|'M480139044'|'28007'|'es_health'|740.27|1
58615|22|'C1180936672'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|34.17|1
78694|29|'C1180936672'|'2'|'F'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|19.37|1
89180|32|'C1180936672'|'2'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|1608.66|1
115800|41|'C1180936672'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|390.24|1
